"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dropout_rate","epochs","hidden_dim","lr","method","metric.goal","metric.name","parameters.batch_sizes","parameters.dropout_rates","parameters.epochs","parameters.hidden_dims","parameters.lrs","parameters.weight_decays","weight_decay","Bt_mae","Bt_r2","Bt_rmse","Bx_mae","Bx_r2","Bx_rmse","By_mae","By_r2","By_rmse","Bz_mae","Bz_r2","Bz_rmse","Density_mae","Density_r2","Density_rmse","Speed_mae","Speed_r2","Speed_rmse","Temperature_mae","Temperature_r2","Temperature_rmse","epoch","train_loss","train_mae","train_r2","train_rmse","val_loss","val_mae","val_r2","val_rmse"
"noble-sweep-94","finished","-","","","2024-07-31T12:58:50.000Z","410","4p2ul9fv","32","0.3","200","256","0.01","","","","","","","","","","0.00001","1.8941969871520996","0.06714189052581787","2.674692153930664","2.369608163833618","0.04742366075515747","2.9312047958374023","2.704684019088745","0.021778345108032227","3.516157865524292","2.077970266342163","0.021602988243103027","2.938248872756958","2.844916343688965","0.06594061851501465","4.3155517578125","65.22203063964844","0.1403900980949402","83.45211029052734","52231.22265625","0.07305747270584106","82155.2578125","200","0.9375604864367296","7472.60009765625","0.06247709318995476","31051.765625","1.0284015315801207","7809.6376953125","-0.0732131376862526","28803.912109375"
"northern-sweep-103","finished","-","","","2024-07-31T13:37:24.000Z","167","4p2ul9fv","128","0.3","200","128","0.0001","","","","","","","","","","0.01","1.8275692462921145","0.12196105718612672","2.5949137210845947","2.2661736011505127","0.1123521327972412","2.829545259475708","2.60298490524292","0.07385241985321045","3.4212896823883057","2.062347412109375","0.03275400400161743","2.921457052230835","2.768078327178955","0.1013304591178894","4.233007907867432","60.994476318359375","0.24881291389465332","78.0118637084961","49984.04296875","0.13574212789535522","79328.75","200","0.8818693400268823","7150.94287109375","0.11811421811580658","29983.462890625","1.02637583732605","7608.35107421875","-0.07480069249868393","28538.818359375"
"pious-sweep-100","finished","-","","","2024-07-31T13:25:05.000Z","165","4p2ul9fv","128","0.4","200","64","0.001","","","","","","","","","","0","1.8573532104492188","0.11165326833724976","2.6101009845733643","2.323812246322632","0.08004653453826904","2.880575180053711","2.6532390117645264","0.04790014028549194","3.4688937664031982","2.0580577850341797","0.0461844801902771","2.9011034965515137","2.798978567123413","0.07386934757232666","4.297196388244629","63.5221061706543","0.18254542350769043","81.38014221191406","51420.29296875","0.11133086681365968","80441.2890625","200","0.906643634950611","7356.5068359375","0.09336086362600328","30403.9609375","0.993814243078232","7326.0732421875","-0.03717076778411865","27940.408203125"
"pious-sweep-64","finished","-","","","2024-07-31T10:32:50.000Z","376","4p2ul9fv","32","0.3","200","128","0.1","","","","","","","","","","0","1.9599685668945312","-0.005956888198852539","2.777510643005371","2.44945764541626","-0.008071541786193848","3.0153796672821045","2.7682223320007324","-0.010199546813964844","3.573167085647583","2.0995094776153564","-0.008767366409301758","2.9835033416748047","2.967196464538574","-0.006773948669433594","4.480382442474365","70.53460693359375","-0.006947636604309082","90.32127380371094","54655.80859375","-0.0056296586990356445","85571.2734375","200","1.0074575300997413","7819.82080078125","-0.007479310035705566","32342.916015625","1.004052825573117","7755.71875","-0.04646915942430496","28132.8125"
"playful-sweep-19","finished","-","","","2024-07-31T06:59:17.000Z","171","4p2ul9fv","128","0.4","200","128","0.00001","","","","","","","","","","0.001","2.00820255279541","-0.03857994079589844","2.822188377380371","2.4783248901367188","-0.04627335071563721","3.071983337402344","2.8151328563690186","-0.04957449436187744","3.6421377658843994","2.161865234375","-0.04814720153808594","3.041180372238159","2.9975125789642334","-0.020076990127563477","4.509886264801025","70.64099884033203","-0.009034395217895508","90.41481018066406","56321.2890625","-0.0406264066696167","87047.515625","200","1.0360270608478868","8057.7646484375","-0.0360453799366951","32900.87890625","0.9991810864210128","7579.5341796875","-0.04534256458282471","28074.04296875"
"playful-sweep-6","finished","-","","","2024-07-31T06:09:31.000Z","244","4p2ul9fv","64","0.5","200","64","0.0001","","","","","","","","","","0.00001","1.925879955291748","0.025255143642425537","2.734081745147705","2.4101617336273193","0.01903688907623291","2.9745593070983887","2.722201347351074","0.011999666690826416","3.533688545227051","2.0800693035125732","0.009994328022003174","2.9556283950805664","2.889281749725342","0.03147810697555542","4.394443035125732","68.28526306152344","0.06093961000442505","87.22347259521484","53541.99609375","0.030269324779510495","84030.03125","200","0.9729978968979608","7660.32373046875","0.026995837688446045","31760.373046875","0.994314080235934","7285.2431640625","-0.03282826393842697","27687"
"polished-sweep-71","finished","-","","","2024-07-31T11:11:54.000Z","238","4p2ul9fv","64","0.4","200","64","0.00001","","","","","","","","","","0.00001","1.956041932106018","-0.0071495771408081055","2.7791566848754883","2.448328018188477","-0.009086012840270996","3.0168962478637695","2.756911277770996","-0.006261467933654785","3.5661957263946533","2.1125898361206055","-0.014175176620483398","2.9914896488189697","2.958315849304199","-0.004788875579833984","4.475963115692139","70.15560150146484","0.005437254905700684","89.76410675048828","54781.125","-0.0030100345611572266","85459.7421875","200","1.005573420037686","7837.6513671875","-0.005576934199780226","32300.767578125","0.9955338182473424","7384.37060546875","-0.03517046943306923","27735.38671875"
"prime-sweep-130","finished","-","","","2024-07-31T15:29:01.000Z","243","4p2ul9fv","64","0.5","200","128","0.00001","","","","","","","","","","0.001","1.9544111490249632","0.0009603500366210938","2.767944574356079","2.4421496391296387","-0.005475878715515137","3.0114946365356445","2.7620906829833984","-0.011223435401916504","3.574977397918701","2.1006035804748535","-0.0049555301666259766","2.977861166000366","2.940469264984131","0.006675601005554199","4.450355052947998","69.72834777832031","0.016310930252075195","89.27204895019531","54568.05859375","0.0006473660469055176","85303.7890625","200","0.9995614989122874","7807.14404296875","0.00041999988025054336","32241.80078125","0.9979440583424136","7499.47705078125","-0.03862777724862099","27878.26171875"
"prime-sweep-22","finished","-","","","2024-07-31T07:15:48.000Z","385","4p2ul9fv","32","0.3","200","128","0.01","","","","","","","","","","0.001","1.9521578550338743","-0.0004379749298095703","2.769881010055542","2.44417142868042","-0.002024054527282715","3.0063211917877197","2.754908800125122","-0.0010677576065063477","3.5569803714752197","2.0875747203826904","0.0006413459777832031","2.969557285308838","2.946946144104004","0.000712275505065918","4.463693618774414","69.94540405273438","0.008960247039794922","89.60497283935547","54321.8046875","0.00375521183013916","85171.046875","200","0.9984731872526692","7771.99169921875","0.0015062944730743766","32191.6015625","0.9942690139316548","7413.0810546875","-0.03434760123491287","27806.587890625"
"quiet-sweep-73","finished","-","","","2024-07-31T11:22:27.000Z","393","4p2ul9fv","32","0.3","200","256","0.01","","","","","","","","","","0","1.7873629331588743","0.16623032093048096","2.5286519527435303","2.23657488822937","0.1355762481689453","2.7922842502593994","2.5902812480926514","0.08204871416091919","3.4061169624328613","2.0583221912384033","0.049594342708587646","2.8959131240844727","2.708733081817627","0.15847915410995483","4.096203804016113","59.793087005615234","0.2678288221359253","77.01811981201172","48928.58984375","0.1962282657623291","76502.4453125","200","0.8491584789794935","6999.97412109375","0.15085469186306","28915.208984375","1.0350100343125035","7948.15087890625","-0.08015263080596924","29269.6640625"
"radiant-sweep-82","finished","-","","","2024-07-31T12:09:38.000Z","172","4p2ul9fv","128","0.5","200","128","0.1","","","","","","","","","","0.00001","1.9587243795394895","-0.004778861999511719","2.775883913040161","2.4456427097320557","-0.003924727439880371","3.0091710090637207","2.7594711780548096","-0.0030661821365356445","3.5605289936065674","2.0912346839904785","-0.002362966537475586","2.97401762008667","2.957545280456543","-0.0047419071197509766","4.475858688354492","70.44308471679688","-0.004798531532287598","90.22483825683594","54549.265625","-0.0038062334060668945","85493.65625","200","1.0039080066580168","7804.5087890625","-0.003924999851733446","32313.58984375","0.9887091046571732","7427.2490234375","-0.032982926815748215","27733.375"
"rare-sweep-105","finished","-","","","2024-07-31T13:46:53.000Z","242","4p2ul9fv","64","0.5","200","64","0.1","","","","","","","","","","0.01","1.962906837463379","-0.010084986686706545","2.7832038402557373","2.4501290321350098","-0.008109211921691895","3.015435695648194","2.765528678894043","-0.009398937225341795","3.5717506408691406","2.099404811859131","-0.007211446762084961","2.981201410293579","2.964493989944458","-0.00850987434387207","4.484243392944336","70.64501953125","-0.00978684425354004","90.44852447509766","54691.8515625","-0.006977438926696777","85628.59375","200","1.0085811680051642","7824.9697265625","-0.00858395453542471","32364.533203125","1.0318418900773982","7229.38818359375","-0.07226268202066422","28870.083984375"
"rare-sweep-120","finished","-","","","2024-07-31T14:46:19.000Z","236","4p2ul9fv","64","0.4","200","128","0.01","","","","","","","","","","0","1.82425057888031","0.13503515720367432","2.575521945953369","2.294645071029663","0.10808432102203368","2.836339235305786","2.6397340297698975","0.059599459171295166","3.44751501083374","2.0593631267547607","0.05356860160827637","2.8898520469665527","2.7548937797546387","0.1348446011543274","4.153327465057373","62.43473815917969","0.21207362413406372","79.89680480957031","50560.859375","0.1422809362411499","79028.0859375","200","0.8792009030429411","7233.5517578125","0.12078354507684708","29869.76171875","1.0030002931151727","7333.7080078125","-0.04234572872519493","28076.21875"
"rare-sweep-128","finished","-","","","2024-07-31T15:22:04.000Z","239","4p2ul9fv","64","0.4","200","64","0.00001","","","","","","","","","","0","1.9560683965682983","-0.007161855697631836","2.7791736125946045","2.4483368396759033","-0.009095191955566406","3.0169098377227783","2.756917953491211","-0.006268739700317383","3.5662083625793457","2.1126112937927246","-0.01418769359588623","2.9915080070495605","2.9583518505096436","-0.004804253578186035","4.475997447967529","70.15574645996094","0.005425870418548584","89.76461791992188","54781.30078125","-0.003022313117980957","85460.2734375","200","1.0055848693763707","7837.68115234375","-0.0055885654874145985","32300.955078125","0.995527307493518","7384.14404296875","-0.035161085426807404","27735.158203125"
"rare-sweep-42","finished","-","","","2024-07-31T08:43:12.000Z","240","4p2ul9fv","64","0.5","200","64","0.01","","","","","","","","","","0.001","1.9543919563293457","-0.0007596015930175781","2.7703263759613037","2.442021608352661","-0.0004470348358154297","3.0039544105529785","2.756727457046509","-0.0006674528121948242","3.55626916885376","2.0883312225341797","-0.00035011768341064453","2.971029996871948","2.9531641006469727","-0.0004270076751708984","4.466237545013428","70.30491638183594","-0.0005429983139038086","90.03357696533203","54452.0390625","-0.0007663965225219727","85364.109375","200","1.0005636530023223","7790.6640625","-0.0005661078612320125","32264.59765625","0.9876295547894756","7353.63330078125","-0.02579801343381405","27655.853515625"
"rare-sweep-93","finished","-","","","2024-07-31T12:54:43.000Z","245","4p2ul9fv","64","0.4","200","256","0.0001","","","","","","","","","","0","1.8081735372543335","0.1344546675682068","2.576385974884033","2.2601451873779297","0.1181442141532898","2.820298194885254","2.592618703842163","0.07613033056259155","3.4170796871185303","2.051166296005249","0.0524325966835022","2.8915858268737793","2.762547254562378","0.10404223203659058","4.226616859436035","62.2869873046875","0.21392792463302612","79.80274200439453","50708.25390625","0.11620742082595824","80220.2734375","200","0.8835340591383652","7254.57763671875","0.1164773479104042","30320.388671875","1.0323602948525938","7602.50341796875","-0.07530181854963303","28648.455078125"
"resilient-sweep-138","finished","-","","","2024-07-31T16:03:00.000Z","239","4p2ul9fv","64","0.3","200","64","0.001","","","","","","","","","","0.001","1.841513752937317","0.11444681882858276","2.6059937477111816","2.30820369720459","0.08466392755508423","2.8733370304107666","2.6468303203582764","0.051030874252319336","3.4631855487823486","2.0629045963287354","0.039178431034088135","2.911738395690918","2.78411602973938","0.09755676984786989","4.241886615753174","62.9393196105957","0.19746273756027224","80.63419342041016","51175.375","0.10991454124450684","80505.359375","200","0.9008095371471324","7321.43115234375","0.09917879849672318","30428.171875","1.0195670754018455","7234.2724609375","-0.05933252349495888","28127.916015625"
"resilient-sweep-26","finished","-","","","2024-07-31T07:30:43.000Z","170","4p2ul9fv","128","0.3","200","256","0.1","","","","","","","","","","0.001","1.959855794906616","-0.010780096054077148","2.78416109085083","2.447247266769409","-0.007660865783691406","3.0147650241851807","2.7685210704803467","-0.010881543159484863","3.5743730068206787","2.1004414558410645","-0.00820469856262207","2.982671022415161","2.969062566757202","-0.010677099227905272","4.489058971405029","70.59453582763672","-0.010123252868652344","90.46358489990234","54605.99609375","-0.00905764102935791","85716.9921875","200","1.0096479499004256","7812.69775390625","-0.009625792503356934","32397.966796875","0.981356388926506","7190.2314453125","-0.02359643206000328","27584.076171875"
"restful-sweep-76","finished","-","","","2024-07-31T11:38:14.000Z","171","4p2ul9fv","128","0.2","200","256","0.00001","","","","","","","","","","0.00001","1.9690747261047363","-0.005101442337036133","2.776329278945923","2.4147262573242188","-0.002360105514526367","3.0068252086639404","2.7640373706817627","-0.02849304676055908","3.605374813079834","2.145230770111084","-0.02457749843597412","3.0067920684814453","2.9830124378204346","0.0007068514823913574","4.463705539703369","68.86662292480469","0.042034268379211426","88.09709930419922","55465.7578125","-0.007215499877929688","85638.71875","200","1.0035942839065068","7935.26904296875","-0.0035728130023926497","32368.341796875","1.0167569726705552","7622.89404296875","-0.06473357230424881","28371.52734375"
"revived-sweep-23","finished","-","","","2024-07-31T07:22:15.000Z","162","4p2ul9fv","128","0.5","200","64","0.1","","","","","","","","","","0","1.9589483737945557","-0.005188107490539551","2.776448965072632","2.4452872276306152","-0.004021883010864258","3.0093164443969727","2.7609543800354004","-0.0038677453994750977","3.561951160430908","2.091607093811035","-0.0017913579940795898","2.9731693267822266","2.953623056411743","-0.003810286521911621","4.473783016204834","70.38797760009766","-0.003449082374572754","90.16423034667967","54522.84765625","-0.004291534423828125","85514.3203125","200","1.003780852321168","7800.75634765625","-0.0037758180405944586","32321.32421875","1.0191380262374878","8195.3330078125","-0.07167071849107742","28764.4140625"
"rich-sweep-63","finished","-","","","2024-07-31T10:28:38.000Z","249","4p2ul9fv","64","0.3","200","256","0.001","","","","","","","","","","0.01","1.937464952468872","0.00962376594543457","2.7559170722961426","2.407522678375244","0.018029332160949707","2.976086378097534","2.723914861679077","0.01408904790878296","3.5299503803253174","2.083308219909668","0.0028891563415527344","2.9662158489227295","2.9007792472839355","0.022223055362701416","4.415389537811279","67.84178161621094","0.0699840784072876","86.80241394042969","53339.890625","0.02911907434463501","84079.8515625","200","0.9763087019534178","7631.4287109375","0.02370820753276348","31779.1953125","1.004795033973877","7557.98291015625","-0.046490173786878586","28116.90625"
"ruby-sweep-106","finished","-","","","2024-07-31T13:51:00.000Z","241","4p2ul9fv","64","0.2","200","64","0.001","","","","","","","","","","0.001","1.79061758518219","0.15745532512664795","2.5419235229492188","2.2428150177001953","0.12677991390228271","2.806455373764038","2.5904762744903564","0.08313709497451782","3.404097080230713","2.049568891525269","0.05820894241333008","2.882758617401123","2.7254185676574707","0.1334584355354309","4.15665340423584","60.51696014404297","0.2617895007133484","77.33511352539062","49385.67578125","0.16323626041412354","78056.734375","200","0.8594064448081272","7065.38330078125","0.14057791233062744","29502.62890625","1.0418157809310489","7668.54638671875","-0.08618424832820892","29394.66015625"
"sage-sweep-87","finished","-","","","2024-07-31T12:26:26.000Z","246","4p2ul9fv","64","0.3","200","256","0.00001","","","","","","","","","","0","1.939348578453064","0.016870558261871338","2.7458155155181885","2.404702663421631","0.015296220779418944","2.980225086212158","2.7253875732421875","0.002111971378326416","3.5513267517089844","2.1099846363067627","-0.004961967468261719","2.977870464324951","2.933030605316162","0.01702558994293213","4.4271087646484375","68.57635498046875","0.052866339683532715","87.59761047363281","54348.859375","0.010041654109954834","84901.8984375","200","0.9844068507073632","7775.6689453125","0.01560827624052763","32089.888671875","1.0113710750534075","7531.9443359375","-0.05352314934134483","28120.966796875"
"sandy-sweep-112","finished","-","","","2024-07-31T14:17:24.000Z","240","4p2ul9fv","64","0.2","200","128","0.0001","","","","","","","","","","0.01","1.7818394899368286","0.16048872470855713","2.537343740463257","2.243239641189575","0.1307564377784729","2.800058126449585","2.5866878032684326","0.08538347482681274","3.3999242782592773","2.0548760890960693","0.04464995861053467","2.9034361839294434","2.72515606880188","0.13075369596481323","4.163135528564453","59.59821319580078","0.2809112071990967","76.32694244384766","49366.828125","0.15186578035354614","78585.2890625","200","0.8592964163128759","7062.54833984375","0.1406872272491455","29702.47265625","1.04735813839267","7636.6767578125","-0.09176696836948396","28590.5546875"
"sandy-sweep-52","finished","-","","","2024-07-31T09:34:06.000Z","239","4p2ul9fv","64","0.2","200","128","0.0001","","","","","","","","","","0.001","1.74597430229187","0.19640511274337769","2.482473373413086","2.171006917953491","0.1763743758201599","2.725594282150269","2.5285613536834717","0.1161518096923828","3.342247247695923","2.0275542736053467","0.08183646202087402","2.8463680744171143","2.675745010375977","0.15417563915252686","4.106664180755615","58.25485610961914","0.31102311611175537","74.71175384521484","48529.3359375","0.18530088663101196","77020.71875","200","0.8255174625927294","6942.68701171875","0.17446698248386383","29111.076171875","1.0668684054504742","7962.61962890625","-0.1147896721959114","29478.84375"
"silver-sweep-116","finished","-","","","2024-07-31T14:32:29.000Z","163","4p2ul9fv","128","0.4","200","64","0.01","","","","","","","","","","0.00001","1.8807891607284544","0.08555686473846436","2.648160934448242","2.350792407989502","0.06432366371154785","2.9050867557525635","2.6792361736297607","0.04046761989593506","3.4824070930480957","2.0718679428100586","0.03233206272125244","2.9220941066741943","2.827665090560913","0.08480453491210938","4.271751880645752","64.26174926757812","0.15367281436920166","82.80484771728516","51815.66015625","0.08692783117294312","81538.2734375","200","0.9217040866193636","7413.0986328125","0.07829819619655609","30818.537109375","0.991425803899765","7164.2607421875","-0.034503526985645294","27736.576171875"
"silvery-sweep-31","finished","-","","","2024-07-31T07:51:13.000Z","240","4p2ul9fv","64","0.4","200","128","0.0001","","","","","","","","","","0.00001","1.8798691034317017","0.07767271995544434","2.659552574157715","2.336057662963867","0.06637412309646606","2.901901960372925","2.6592729091644287","0.041873931884765625","3.4798543453216553","2.0733089447021484","0.025770485401153564","2.9319846630096436","2.830996036529541","0.06433498859405518","4.3192596435546875","65.02307891845703","0.1437680721282959","83.28797149658203","52224.02734375","0.07114213705062866","82240.09375","200","0.9298483208871224","7471.53173828125","0.07013320177793503","31083.806640625","1.0152855706636352","7601.55419921875","-0.05737946555018425","28368.41796875"
"skilled-sweep-108","finished","-","","","2024-07-31T14:02:04.000Z","246","4p2ul9fv","64","0.4","200","256","0.01","","","","","","","","","","0.001","1.9484604597091677","0.0011875033378601074","2.767629861831665","2.443077564239502","-0.0008704662322998047","3.0045900344848633","2.756583452224731","-0.0012334585189819336","3.55727481842041","2.0875232219696045","0.0005651116371154785","2.969670534133911","2.9401819705963135","0.0031735897064208984","4.458192825317383","70.01262664794922","0.008891820907592773","89.60807800292969","54291.546875","0.004612326622009277","85134.3984375","200","0.9976849052268016","7767.66357421875","0.002332261530682445","32177.755859375","0.9968540662466876","7674.9208984375","-0.03767275810241699","28061.263671875"
"skilled-sweep-48","finished","-","","","2024-07-31T09:10:20.000Z","238","4p2ul9fv","64","0.2","200","128","0.01","","","","","","","","","","0.001","1.9462782144546509","0.0037291646003723145","2.764106273651123","2.44366455078125","-0.0017043352127075195","3.0058414936065674","2.7527389526367188","-0.0005155801773071289","3.555999279022217","2.0867936611175537","0.0013374686241149902","2.9685230255126953","2.931804656982422","0.006466925144195557","4.450822353363037","69.51970672607422","0.021753966808319092","89.02472686767578","54082.28125","0.009485363960266112","84925.75","200","0.9941885225789648","7737.69580078125","0.005792481359094381","32098.935546875","1.0020978372506422","7517.4931640625","-0.04344258829951286","27924.439453125"
"sleek-sweep-65","finished","-","","","2024-07-31T10:39:07.000Z","241","4p2ul9fv","64","0.2","200","64","0.001","","","","","","","","","","0.01","1.9288344383239744","0.024676144123077393","2.734893798828125","2.3851583003997803","0.03366011381149292","2.95230484008789","2.706329345703125","0.02065718173980713","3.518172264099121","2.0802316665649414","0.007094204425811768","2.959954261779785","2.875272035598755","0.03776204586029053","4.380163669586182","66.78547668457031","0.10506445169448853","85.14958190917969","52888.55078125","0.05101650953292847","83126.265625","200","0.960004190324058","7566.77001953125","0.03999033197760582","31418.72265625","1.0058542890380129","7430.90234375","-0.04647592082619667","28036.90625"
"smart-sweep-104","finished","-","","","2024-07-31T13:40:15.000Z","392","4p2ul9fv","32","0.2","200","128","0.00001","","","","","","","","","","0.001","1.925997018814087","0.02854377031326294","2.7294657230377197","2.394549608230591","0.027256131172180176","2.962071418762207","2.7212584018707275","0.00989210605621338","3.5374557971954346","2.087892532348633","0.008214175701141357","2.958284854888916","2.897331476211548","0.03268164396286011","4.391711711883545","68.23816680908203","0.060124099254608154","87.26133728027344","53853.734375","0.023311197757720947","84330.9609375","200","0.972832714482932","7704.8740234375","0.027146849781274796","31874.103515625","1.011759991447131","7596.8095703125","-0.05367669090628624","28199.5703125"
"smart-sweep-122","finished","-","","","2024-07-31T14:54:28.000Z","172","4p2ul9fv","128","0.3","200","256","0.00001","","","","","","","","","","0.00001","1.9808902740478516","-0.0173567533493042","2.7932040691375732","2.431226968765259","-0.011507153511047363","3.0205132961273193","2.7925705909729004","-0.041535258293151855","3.628162384033203","2.1524691581726074","-0.03434908390045166","3.0210964679718018","3.007487535476685","-0.01770961284637451","4.504649639129639","69.74943542480469","0.015759170055389404","89.29708862304688","56031.40625","-0.025828838348388672","86426.3984375","200","1.018954018471946","8016.21826171875","-0.018931882455945015","32666.09765625","1.0070913153886796","7558.41552734375","-0.05407977104187012","28172.169921875"
"smooth-sweep-58","finished","-","","","2024-07-31T10:01:52.000Z","166","4p2ul9fv","128","0.4","200","256","0.01","","","","","","","","","","0","1.623070478439331","0.3133367896080017","2.2947633266448975","2.1042277812957764","0.22862589359283447","2.637720823287964","2.4584150314331055","0.1779685616493225","3.223249673843384","1.9882044792175293","0.1384393572807312","2.7572360038757324","2.5232996940612793","0.2740917205810547","3.804433107376098","54.48833084106445","0.3862595558166504","70.51459503173828","45450.21875","0.3196049928665161","70386.5234375","200","0.73739349212445","6502.19873046875","0.26261764764785767","26603.615234375","1.0183849030733108","7417.77734375","-0.06398187577724457","28255.970703125"
"snowy-sweep-141","finished","-","","","2024-07-31T16:17:56.000Z","250","4p2ul9fv","64","0.3","200","256","0.01","","","","","","","","","","0.00001","1.752852201461792","0.1974626183509827","2.480839252471924","2.216334104537964","0.1556107997894287","2.7597365379333496","2.573625087738037","0.09900397062301636","3.374513626098633","2.036301612854004","0.08764529228210449","2.8373496532440186","2.678367376327514","0.18499040603637695","4.031163692474365","59.37985610961914","0.2804115414619446","76.35345458984375","48428.01953125","0.2133508324623108","75683.203125","200","0.825938192051901","6928.3935546875","0.174068421125412","28605.509765625","1.035949926183681","7757.30322265625","-0.07947491109371185","28911.904296875"
"snowy-sweep-9","finished","-","","","2024-07-31T06:22:12.000Z","237","4p2ul9fv","64","0.5","200","128","0.00001","","","","","","","","","","0","1.956884503364563","-0.0006170272827148438","2.7701289653778076","2.4445834159851074","-0.0075778961181640625","3.014641046524048","2.76454496383667","-0.013063430786132812","3.57822847366333","2.1029868125915527","-0.006349682807922363","2.979926109313965","2.9434967041015625","0.005556583404541016","4.4528608322143555","69.78246307373047","0.014723718166351318","89.34404754638672","54649.640625","-0.001377105712890625","85390.1484375","200","1.0012250320172646","7818.7919921875","-0.0012432506773620844","32274.421875","0.9977295416774172","7497.55712890625","-0.038345031440258026","27872.640625"
"soft-sweep-131","finished","-","","","2024-07-31T15:33:09.000Z","235","4p2ul9fv","64","0.3","200","128","0.0001","","","","","","","","","","0","1.8570812940597536","0.09941768646240234","2.628014326095581","2.301675081253052","0.08922582864761353","2.8661680221557617","2.633988857269287","0.05693709850311279","3.4523918628692627","2.0611138343811035","0.041097164154052734","2.908830165863037","2.8027029037475586","0.08330094814300537","4.275259494781494","63.340370178222656","0.18752026557922363","81.13212585449219","51482.76171875","0.09661871194839478","81104.4140625","200","0.9065375619790924","7365.39892578125","0.09344375133514404","30654.587890625","1.0315185189247131","7755.15185546875","-0.07572237402200699","28794.775390625"
"solar-sweep-51","finished","-","","","2024-07-31T09:27:34.000Z","391","4p2ul9fv","32","0.2","200","64","0.0001","","","","","","","","","","0.00001","1.862391233444214","0.08926498889923096","2.6427862644195557","2.3252391815185547","0.07438373565673828","2.8894271850585938","2.656749725341797","0.043625593185424805","3.4766716957092285","2.0668201446533203","0.03205299377441406","2.9225151538848877","2.813837766647339","0.07488369941711426","4.294842720031738","64.9811782836914","0.15590280294418335","82.69568634033203","52079.51171875","0.0860823392868042","81576.015625","200","0.9205289461558134","7450.85595703125","0.07945700734853745","30832.814453125","1.0028628833366162","7213.7958984375","-0.04114505276083946","27914.283203125"
"sparkling-sweep-117","finished","-","","","2024-07-31T14:35:15.000Z","242","4p2ul9fv","64","0.3","200","64","0.001","","","","","","","","","","0.00001","1.8140233755111697","0.14176738262176514","2.565479516983032","2.2894387245178223","0.1060771942138672","2.839528799057007","2.634094715118408","0.06357449293136597","3.440221071243286","2.0528886318206787","0.050315678119659424","2.8948137760162354","2.769784688949585","0.111045241355896","4.210066318511963","62.1519660949707","0.2178633213043213","79.60272979736328","50422.51171875","0.14249801635742188","79018.0859375","200","0.8809655862794795","7213.76025390625","0.11902045458555222","29865.9921875","1.005695880211965","7251.60302734375","-0.04458148032426834","28068.015625"
"still-sweep-37","finished","-","","","2024-07-31T08:16:43.000Z","165","4p2ul9fv","128","0.4","200","128","0.00001","","","","","","","","","","0","2.0115814208984375","-0.04123425483703613","2.8257925510406494","2.481283187866211","-0.04925835132598877","3.0763626098632812","2.819502830505371","-0.05277657508850098","3.6476893424987793","2.166355609893799","-0.05114912986755371","3.0455322265625","3.0024068355560303","-0.022405266761779785","4.5150299072265625","70.71294403076172","-0.011235833168029783","90.51338958740234","56447.15625","-0.0437159538269043","87176.640625","200","1.038807405972145","8075.72412109375","-0.03882367163896561","32949.61328125","0.9991264301538468","7578.77685546875","-0.04526722431182861","28073.658203125"
"stoic-sweep-119","finished","-","","","2024-07-31T14:42:13.000Z","245","4p2ul9fv","64","0.2","200","64","0.001","","","","","","","","","","0.01","1.9288344383239744","0.024676144123077393","2.734893798828125","2.3851583003997803","0.03366011381149292","2.95230484008789","2.706329345703125","0.02065718173980713","3.518172264099121","2.0802316665649414","0.007094204425811768","2.959954261779785","2.875272035598755","0.03776204586029053","4.380163669586182","66.78547668457031","0.10506445169448853","85.14958190917969","52888.55078125","0.05101650953292847","83126.265625","200","0.960004190324058","7566.77001953125","0.03999033197760582","31418.72265625","1.0058542890380129","7430.90234375","-0.04647592082619667","28036.90625"
"stoic-sweep-127","finished","-","","","2024-07-31T15:15:20.000Z","400","4p2ul9fv","32","0.5","200","256","0.1","","","","","","","","","","0","1.9611270427703855","-0.00939488410949707","2.782252788543701","2.447882890701294","-0.007805824279785156","3.014981985092163","2.7660231590270996","-0.007409095764160156","3.5682287216186523","2.1014091968536377","-0.00939035415649414","2.984424591064453","2.9628796577453613","-0.008008956909179688","4.483129501342773","70.6050796508789","-0.009186506271362305","90.421630859375","54710.05859375","-0.007606029510498047","85655.3203125","200","1.0084377860939","7827.56396484375","-0.008399792946875095","32374.6796875","0.9965270887119602","7850.2763671875","-0.03353026881814003","28262.857421875"
"stoic-sweep-46","finished","-","","","2024-07-31T08:57:00.000Z","388","4p2ul9fv","32","0.3","200","64","0.01","","","","","","","","","","0.001","1.9534716606140137","-0.0003396272659301758","2.769745111465454","2.441932439804077","-0.0008965730667114258","3.004629135131836","2.755532741546631","-0.0009584426879882812","3.556786298751831","2.0875608921051025","0.00151139497756958","2.96826434135437","2.9503166675567627","0.00009500980377197266","4.465071678161621","70.068603515625","0.005315124988555908","89.76961517333984","54400.87109375","0.0011817216873168943","85280.984375","200","0.9991419182067186","7783.2939453125","0.0008446403662674129","32233.173828125","0.9967723559550564","7562.33837890625","-0.03731570765376091","27882.1640625"
